catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
NMNHA43062,Chaetodipus_fallax_HETEROMYIDAE_RODENTIA,Chaetodipus_fallax,NA,NA,NA,NA,-0.973279084,-0.94490426,-0.964717658,-0.988214852,-1.009393668,-0.737743242,-1.096973373,-1.185937464,-1.228749346,-1.306297022,-1.115104618,-1.017278241,-1.112214595,-1.19333935,-0.964733743,-0.615296913,-0.61670385,0.695010784,-0.662386415,-0.116148261,-0.388161517,-0.041073274,0.155765154,-0.88151378,-0.418884325,-0.218656952,-0.111824658,0.501456309,0.063650365,-0.170442023,-1.103905981,F,19.19,PanTheria,Sf,Is,Is,B,Ground,0,ADW
UWBM52436,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,Chaetodipus_formosus,NA,NA,NA,NA,-1.065156919,-1.170178299,-1.005843766,-1.11882282,-1.229848839,-1.078461154,-1.263109678,-1.176548945,-1.223606748,-1.339143364,-1.200966202,-1.093907804,-1.171553174,-1.116334203,-1.222375801,NA,NA,-0.301156795,-0.449314012,0.235849366,-0.035277814,-0.030068939,0.796578761,-0.937035239,0.026750762,-0.078171589,-0.598997949,0.356893319,-0.579155598,NA,-1.230659942,F,14.8,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM52433,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,Chaetodipus_formosus,NA,NA,NA,NA,-1.052888912,-1.196043881,-0.857970335,-1.049473408,-1.287937071,-0.890254438,-1.259272726,-1.248673021,-1.244301977,-1.212646433,-1.158872268,-1.277672831,-1.129756902,-1.162866054,-0.952717621,NA,NA,0.629941596,-0.208984757,0.180256133,-0.199422707,-0.445992523,1.019618216,-1.016964598,-0.146577982,0.367261296,-0.724775409,0.629631887,-0.232205433,NA,-1.189577429,F,16.1,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM52437,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,Chaetodipus_formosus,NA,NA,NA,NA,-1.003217099,-1.1599738,-0.964717658,-1.082600337,-1.151940822,-0.980812919,-1.178699946,-1.204920343,-1.254776128,-1.197699081,-1.209126399,-1.379721963,-1.169131337,-1.112182905,-0.995233198,-0.332471107,-0.711391502,0.328386386,-0.327771595,-0.009646896,-0.269096743,-0.536459463,0.311019261,-1.003604546,-0.067958386,-0.132676389,-0.763665084,0.206853369,-0.404198184,-0.844634242,-1.189577429,F,16.1,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM52426,Chaetodipus_formosus_HETEROMYIDAE_RODENTIA,Chaetodipus_formosus,NA,NA,NA,NA,-1.052016867,-1.076311021,-0.985116201,-1.068204666,-1.225128415,-0.865543418,-1.296826398,-1.278681371,-1.302997617,-1.290192424,-1.264395782,-1.319272542,-1.13211236,-1.083477664,-1.007621505,NA,NA,0.201011196,-0.29564831,0.128353074,-0.186719073,-0.342412715,1.243522256,-1.322554521,0.101105893,-0.052526612,-0.315575143,0.532404694,-0.11648573,NA,-1.168809969,F,16.8,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM82345,Chaetodipus_hispidus_HETEROMYIDAE_RODENTIA,Chaetodipus_hispidus,NA,NA,NA,NA,-0.829824333,-0.906672188,-0.794384444,-0.952220134,-0.99756635,-0.748835455,-1.042562901,-1.130597021,-1.096659238,-1.018106341,-1.009870682,-1.051578911,-0.997285446,NA,NA,NA,NA,NA,-0.219346307,0.052864805,-0.382027602,-0.298668837,0.473834826,-0.897793685,NA,-0.115390284,-0.474389314,-0.067329626,-0.060493089,NA,-1.041680788,F,21.8,UWBM specimen label,F,Is,Is,B,Ground,0,ADW
FMNH62284,Chrotomys_whiteheadi_MURIDAE_RODENTIA,Chrotomys_whiteheadi,NA,NA,NA,NA,-0.193642984,-0.252067573,-0.224063798,-0.300818516,NA,-0.206272513,-0.315538104,-0.125215012,NA,-0.060044192,-0.240373187,0.026181145,-0.287810772,-0.158719457,-0.181344607,-0.034902712,-0.038186315,-0.187809553,0.443935,NA,0.299346919,0.40686025,0.191822557,-0.310327765,0.214501048,-0.218233103,-0.331514764,-0.271111693,-0.076722309,-0.153294878,-0.151948664,F,135,"RICKART, HEANEY, AND Utzurrum 1991",T,T,T,T,Ground,0,Nations et al 2019
NMNH540931,Cratogeomys_merriami_GEOMYIDAE_RODENTIA,Cratogeomys_merriami,NA,NA,NA,NA,0.334605315,0.693262342,0.722326514,0.058618644,0.379340425,0.836531225,0.503683528,1.004798494,0.796510151,0.969856668,0.647565883,1.372415626,0.43236717,0.46429288,0.293607637,NA,NA,-0.628648565,1.237445724,1.15565474,1.278187237,1.804685814,-0.513538812,2.243383733,-0.108070727,1.370641326,1.522694982,-1.161989146,2.89266326,NA,0.401866413,F,419.99,PanTheria,F,Is,Is,B,Ground,0,Wiki
NMNH296065,Cryptomys_hottentotus_BATHYERGIDAE_RODENTIA,Cryptomys_hottentotus,NA,NA,NA,NA,-0.921638641,-0.333157162,-0.229762616,-1.098675616,-0.423304358,-0.375996925,-0.58661514,-0.426355835,-0.334245974,-0.219048849,-0.66582703,0.260863409,-0.928254842,-0.185476315,-0.417394418,-0.838920512,-0.803546857,-0.707626144,0.686141988,0.869259552,0.198941773,2.315468729,-1.51111668,2.10041764,1.484772195,2.491735444,2.525908913,-0.270389807,1.736952284,-0.102353432,-0.437920954,F,75.13,PanTheria,F,Ss,Ss,B,Ground,0,ADW
UWBM75774,Cynomys_ludovicianus_SCIURIDAE_RODENTIA,Cynomys_ludovicianus,NA,NA,NA,NA,0.720386987,0.880832049,0.878518415,0.521176805,0.617093485,0.817623806,0.793415069,0.917144962,0.656235565,1.165610028,0.77197058,1.159288198,0.716026176,0.877905866,0.814594779,0.584225869,0.613778875,-0.408504795,1.015501476,0.084374341,0.245682719,0.815858144,-0.608563524,0.826918087,0.243385823,0.550861696,0.659384958,-1.010687742,1.041792234,-0.061765327,0.714496868,F,797.05,PanTheria,F,Is,Is,B,Ground,0,ADW
NMNH342993,Desmodillus_auricularis_MURIDAE_RODENTIA,Desmodillus_auricularis,NA,NA,NA,NA,-0.223554569,-0.341278448,0.051270762,-0.053817811,-0.418368517,0.116119162,-0.495666111,-0.639999772,-0.630215534,-0.43310939,-0.341040336,-0.512995752,-0.28976168,-0.638587603,-0.848976123,NA,NA,-0.611888597,-0.047673528,-0.056162146,-0.44825019,-0.4755384,1.268124136,-1.514551213,-0.709548872,0.806513345,-0.543106732,1.072695413,0.275799034,NA,-0.591798341,F,54.81,PanTheria,Sf,Is,Is,B,Ground,0,???
NMNHA22798,Dipodomys_deserti_HETEROMYIDAE_RODENTIA,Dipodomys_deserti,NA,NA,NA,NA,-0.101622971,0.009119713,0.037427743,0.178497869,0.007163224,0.076501049,-0.654363469,-0.413287342,-0.576416536,-0.784135891,-0.437347413,-0.560684379,-0.396498549,-0.846088949,-1.039080573,0.274179868,0.630870554,-0.548843446,-0.45984192,0.403744704,0.392808932,-0.399382433,1.641192739,-2.70961788,-0.867951044,0.339327564,0.32964928,1.610310268,-0.414206131,0.702490057,-0.262508753,F,107.63,PanTheria,Sal,T,T,T,Ground,0,ADW
NMNH578714,Eliurus_webbi_NESOMYIDAE_RODENTIA,Eliurus_webbi,NA,NA,NA,NA,-0.307884029,-0.26225218,-0.063888137,-0.388767229,-0.505063903,0.138205858,-0.352312426,-0.354808289,-0.495353179,-0.340041022,-0.338254486,-0.466913111,-0.316696653,-0.43365427,-0.140568822,-0.173734321,0.042751296,0.8033569,-0.131369137,-0.05797838,-0.149411508,-0.401106295,0.243801017,-0.155918831,-0.387677308,0.675492928,0.04184586,-0.106349224,1.383932783,0.329740003,-0.538547043,F,61.13,PanTheria,A,A,A,A,Tree,1,Wiki
FMNH140397,Eoglaucomys_fimbriatus_SCIURIDAE_RODENTIA,Eoglaucomys_fimbriatus,NA,NA,NA,NA,0.495734548,0.408852037,0.183726888,0.474889016,0.255474636,0.314987337,0.492019469,0.273320911,0.128798412,0.253552223,0.574395889,0.041893431,0.5960582,0.390814817,0.962407341,0.540619926,0.758369135,1.706671037,-0.493254378,-0.398465142,-0.513213303,-0.957678303,0.404321443,0.176765658,-0.446814081,-0.890260724,-0.348022905,-0.183158971,-0.44312911,0.362998488,0.496618723,F,510,PanTheria,G,G,G,A,Tree,1,ADW
UWBM12290,Erethizon_dorsatum_ERETHIZONTIDAE_RODENTIA,Erethizon_dorsatum,NA,NA,NA,NA,0.882251368,1.679117481,1.466132827,0.659855021,1.272875415,1.268408614,1.043701107,1.299837409,1.177268583,1.439631562,0.864731367,-0.085731791,1.034424008,0.46429288,0.926774335,NA,NA,1.270890289,1.149774286,0.780287173,0.613989516,-1.425933744,-0.329948154,0.95934811,-1.225365923,2.403244667,4.264023857,-1.158557564,2.510669191,NA,1.803112082,F,7419.46,PanTheria,Sc,Sc,Sc,Sc,Tree,1,ADW
NMNH588791,Funisciurus_pyrropus_SCIURIDAE_RODENTIA,Funisciurus_pyrropus,NA,NA,NA,NA,0.290408278,0.300167569,0.326965882,0.248084065,0.127143421,0.372087678,0.298731743,0.124301659,-0.104597556,0.335784687,0.200780945,0.11193336,0.22287931,0.243322677,0.612839232,0.370293782,0.446392972,0.968237187,0.034747829,-0.488007442,-0.444392122,-0.28813129,-0.489099212,-0.23816124,-0.157375256,0.064651407,-0.016605406,-0.190798557,0.282099344,0.03044973,0.135230014,F,243.18,PanTheria,A,A,A,A,Tree,1,Wiki
UWBM72223,Galea_musteloides_CAVIIDAE_RODENTIA,Galea_musteloides,NA,NA,NA,NA,-0.286922702,-0.1287297,0.074016156,-0.355288899,-0.159177102,-0.012883145,-0.19794876,-0.618506652,-0.349736018,-0.146580059,-0.576312323,-0.25336703,-0.483296786,0.03100932,-0.369256622,0.100526781,-0.173071592,-1.093795065,-0.020665474,-0.059108324,-0.9052428,0.505612198,-1.348369357,-0.526708868,0.85364958,1.131033414,0.500366971,-0.05918956,0.697938448,-0.658043667,-0.260834162,F,108,UWBM specimen label,T,T,T,T,Ground,0,ADW
UWBM60841,Geocapromys_ingrahami_CAPROMYIDAE_RODENTIA,Geocapromys_ingrahami,NA,NA,NA,NA,0.635950143,0.77548344,0.993746199,0.441619586,0.772018716,0.665874433,0.573815952,0.550217881,0.498721172,0.594121435,0.668377068,0.973189273,0.637366159,NA,NA,NA,NA,NA,0.045946427,0.196920931,-0.114210372,0.594010157,0.162399937,0.374217656,NA,1.308426955,0.556716607,-0.960209178,0.727416519,NA,0.640571372,F,685,UWBM specimen label,Sf,Is,Is,B,Ground,0,Wiki
NMNHA22024,Geomys_pinetis_GEOMYIDAE_RODENTIA,Geomys_pinetis,NA,NA,NA,NA,-0.072994257,0.203625652,0.370655569,-0.303517555,0.058568484,0.412272874,0.109322505,0.595291483,0.305172705,0.61515714,0.206117997,1.07381661,-0.019782192,0.326780383,-0.097695495,-0.299065995,-0.767752262,-1.167794452,1.264911412,0.814956885,1.178682102,2.23827776,-0.70438115,1.968693133,0.633610623,1.522683312,1.058506712,-0.834063216,2.286400654,-0.982114386,0.042638794,F,201.15,PanTheria,F,Is,Is,B,Ground,0,Wiki
UWBM61222,Gerbillus_gerbillus_MURIDAE_RODENTIA,Gerbillus_gerbillus,NA,NA,NA,NA,-0.998181199,-1.024898798,-1.005843766,-0.747393901,-0.936319258,-0.748835455,-1.21900732,-1.056022893,-1.18817438,-1.479922178,-1.011651753,-1.12287238,-0.97495451,-0.993260646,-1.259119895,NA,NA,-0.706931872,-0.763306851,0.221290998,0.144398487,-0.421918086,1.721149168,-1.420651607,0.033590548,-0.270555756,-0.317594589,1.937081323,-0.535471013,NA,-0.937473424,F,26.99,PanTheria,F,Is,Is,B,Ground,0,Wiki
NMNH527620,Glaucomys_sabrinus_SCIURIDAE_RODENTIA,Glaucomys_sabrinus,NA,NA,NA,NA,0.129999715,-0.272516824,-0.235486817,0.124837337,-0.393978908,-0.082756475,0.217035346,-0.352324421,-0.424603374,-0.219048849,0.275560583,-0.610094985,0.378566143,-0.280210354,0.151563623,0.158328861,0.124257648,1.274065028,-0.860247718,-0.873295397,-1.101094617,-1.386607735,0.803960897,0.542173148,-1.266964399,-1.062661144,-1.38606535,0.045735209,-0.705072715,-0.209229541,-0.142888535,F,137.53,PanTheria,G,G,G,A,Tree,1,ADW
NMNH570478,Glaucomys_volans_SCIURIDAE_RODENTIA,Glaucomys_volans,NA,NA,NA,NA,-0.242590785,-0.527774658,-0.4952787,-0.28873326,-0.598257758,-0.280572178,-0.165086174,-0.439557006,-0.759310843,-0.310499076,-0.080214625,-0.6613566,0.015284045,-0.244983572,0.115773463,-0.163646229,-0.176018282,1.010362277,-0.416881891,-0.833777113,-0.661729655,-1.057955891,1.01999403,0.657289339,-0.528610709,-0.834828042,-1.083653683,0.022245651,-0.316659962,-0.176614074,-0.459363786,F,71.9,PanTheria,G,G,G,A,Tree,1,ADW
NMNH105291,Glis_glis_GLIRIDAE_RODENTIA,Glis_glis,NA,NA,NA,NA,-0.017086729,-0.07892172,-0.019485521,-0.227173251,-0.096777548,-0.170718378,-0.075816739,0.00928271,-0.288867227,0.026463102,-0.165928555,-0.072080554,-0.154554107,-0.158719457,0.238507266,-0.451088224,0.166873217,1.128005327,0.116039279,-0.170477269,0.070329114,0.035180759,-0.417408655,-0.162680099,-0.247277961,-0.106332344,-0.321823619,-0.773754366,-0.153492549,1.419329389,-0.177586968,F,128.09,PanTheria,A,A,A,A,Tree,1,Wiki
NMNH539431,Heliosciurus_rufobrachium_SCIURIDAE_RODENTIA,Heliosciurus_rufobrachium,NA,NA,NA,NA,0.425926603,0.26820562,0.352631695,0.335183149,0.205629988,0.353803604,0.466671551,0.270557246,-0.019512013,0.431999969,0.315241171,0.155753275,0.337354724,0.484640907,0.925211108,0.545702024,0.749934855,1.186642556,-0.093628301,-0.613204337,-0.472745487,-0.405037844,-0.783988539,-0.068342801,0.101797953,-0.253310246,-0.602766441,-0.456774739,-0.002661715,0.330727054,0.288440292,F,332.88,PanTheria,A,A,A,A,Tree,1,Wiki
MVZ175330,Hydromys_chrysogaster_MURIDAE_RODENTIA,Hydromys_chrysogaster,NA,NA,NA,NA,0.279374106,0.478522971,0.819310346,0.241239356,0.378042741,0.622085177,0.098111828,0.256650117,0.039355025,0.411705392,0.059601341,0.358473163,-0.037645955,0.306757417,0.256275568,0.443957674,0.577222954,-0.313550885,0.68639559,0.17663954,0.262109905,0.514586907,-0.733550339,-1.045073147,0.615058884,2.040549165,0.762233392,-0.16755772,1.197621071,0.160911069,0.596753908,F,626.17,PanTheria,Saq,Is,Is,B,Ground,0,ADW
UWBM58730,Hystrix_cristata_HYSTRICIDAE_RODENTIA,Hystrix_cristata,NA,NA,NA,NA,1.758036858,2.090385325,2.235317318,1.535970981,1.373650418,2.07909965,1.963458125,2.075081372,1.750141821,1.83365707,1.785921712,2.538028402,1.550530165,1.878047966,1.637795577,1.313456703,1.416462536,-0.922099957,-0.043725498,0.053977832,0.332906702,2.070389139,-2.256311982,1.322400835,0.25622332,2.095625786,1.638579683,-1.465778825,2.890305909,0.127047041,2.091798122,F,13406.27,PanTheria,T,T,T,T,Ground,0,ADW
NMNH308387,Jaculus_jaculus_DIPODIDAE_RODENTIA,Jaculus_jaculus,NA,NA,NA,NA,-0.306878472,-0.393920175,-0.433582956,0.204617216,-0.499793428,0.143666986,-1.175094402,-0.869664086,-0.960079759,-0.992634253,-0.813112745,-1.024069942,-0.801390323,-1.224520215,-1.077789112,1.474135505,0.971877331,0.435271517,0.100778876,0.682122197,0.505457714,-0.574004617,2.586056362,-3.848712352,-0.744913409,-0.511397402,-0.44682716,3.151582975,-0.291460209,-0.985633123,-0.549280777,F,59.8,PanTheria,Sal,T,T,T,Ground,0,ADW
NMNH172694,Lophiomys_imhausi_MURIDAE_RODENTIA,Lophiomys_imhausi,NA,NA,NA,NA,0.594770517,0.667175356,0.80407205,0.309496919,0.573484102,0.704707901,0.704049321,0.636537029,0.5000612,0.679523344,0.454872271,0.395165042,0.427274249,0.663966097,0.80610555,0.158328861,0.723060486,0.177980765,-0.030946782,-0.06796316,-0.196783279,-0.213619621,-1.490290572,0.585186001,0.135666099,0.714738745,0.271633812,-1.289640284,1.298371462,1.287939744,0.68804951,F,755,PanTheria,A,A,A,A,Tree,1,ADW
UWBM82114,Marmota_caligata_SCIURIDAE_RODENTIA,Marmota_caligata,NA,NA,NA,NA,1.309749574,1.404030053,1.427399298,1.166122683,1.279811876,1.378461278,1.502646841,1.519734491,1.181212872,1.457461708,1.421176298,1.826794964,1.309734346,1.462015015,1.563465839,NA,NA,-0.036007085,0.063710899,-0.218787673,0.060634713,0.940795778,-1.289895702,1.27312145,0.100689465,0.511883486,0.463835804,-1.014970085,1.112062284,NA,1.407773443,F,3300,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM35529,Marmota_caligata_SCIURIDAE_RODENTIA,Marmota_caligata,NA,NA,NA,NA,1.448597433,1.457179174,1.421092139,1.274086417,1.318200923,1.388549172,1.651246107,1.573309415,1.320644719,1.552860082,1.545222578,1.788097048,1.420898621,1.419279963,1.529345464,1.143283085,1.449848587,-0.006747576,-0.028908653,-0.221268381,-0.137497047,0.536238928,-1.479922479,1.362367375,-0.320897018,0.045615981,0.134576135,-1.183327242,0.807855313,0.611411277,1.575012385,F,4649,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM31095,Marmota_caligata_SCIURIDAE_RODENTIA,Marmota_caligata,NA,NA,NA,NA,1.309597408,1.43297095,1.478284985,1.163278409,1.282324665,1.32676102,1.48337795,1.598461149,1.352740745,1.492375565,1.347522456,1.677320378,1.259569097,NA,NA,NA,NA,NA,0.185854827,0.180553122,0.293088802,0.731728429,-1.419143337,0.989195623,NA,0.697145697,0.587302764,-1.025302691,0.92397548,NA,1.600670904,F,4900,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM82446,Marmota_caligata_SCIURIDAE_RODENTIA,Marmota_caligata,NA,NA,NA,NA,1.271791527,1.393279629,1.455404597,1.138623883,1.28295207,1.34145431,1.398957052,1.545357076,1.266528895,1.475040717,1.211142092,1.7464758,1.126034581,NA,NA,NA,NA,NA,0.332493395,0.166378376,0.363083859,1.283789577,-1.608751687,0.513379727,NA,0.745634895,0.573613338,-0.960207212,1.058400143,NA,1.662418911,F,5561,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
NMNH519825,Microtus_pennsylvanicus_CRICETIDAE_RODENTIA,Microtus_pennsylvanicus,NA,NA,NA,NA,-0.993998888,-0.794416831,-0.667880959,-0.970461213,-0.917781951,-0.805825529,-0.845388068,-0.83683559,-0.883031492,-0.849839954,-0.901084551,-0.758763124,-0.887005115,-0.662097071,-0.826930476,-0.754346891,-0.758938795,-0.499018203,-0.246468687,0.111764763,-0.168369996,0.069036075,-0.045990062,0.33734143,0.332859601,0.854592592,0.572358012,0.701857947,-0.181344156,-0.181966807,-0.715576136,F,42.53,PanTheria,F,Is,Is,B,Ground,0,ADW
UWBM59655,Microtus_townsendii_CRICETIDAE_RODENTIA,Microtus_townsendii,NA,NA,NA,NA,-0.908246622,-0.537205524,-0.628336879,-0.91980466,-0.641702113,-0.737743242,-0.750893617,-0.716510318,-0.795558349,-0.752537014,-0.827143157,-0.555840037,-0.814519908,-0.54302408,-0.563525645,NA,NA,-0.13799616,-0.225614817,0.107347782,-0.104587132,0.358481959,-0.182787108,0.441081699,0.440122875,0.696869993,1.371158735,0.487411669,-0.107933177,NA,-0.776995273,F,37.5,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
UWBM77418,Microtus_townsendii_CRICETIDAE_RODENTIA,Microtus_townsendii,NA,NA,NA,NA,-0.530433742,-0.553076548,-0.433582956,-0.605043846,-0.627051411,-0.479327575,-0.467606584,-0.530216811,-0.731032533,-0.474034006,-0.60285162,-0.34557196,-0.616954155,-0.598411066,-0.527744282,-0.494392381,-0.512844645,0.125352437,-0.189507759,-0.308307529,-0.284715496,0.348810167,-0.673145513,-0.040337072,-0.311725052,0.12644061,-0.244115764,0.01868992,-0.126577072,-0.200865037,-0.414339052,F,78.85,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
LSUMZ29349,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-1.010806268,-0.979854016,-1.23388832,-1.078798435,NA,-1.093056241,-0.871996441,-0.965458798,NA,-1.182928625,-1.013435044,-0.703794887,-1.048576378,-0.948491698,-0.989079915,-1.051120739,-1.12098173,-0.145883335,-0.799354065,NA,-0.379147442,0.428594979,-0.713540795,0.296147893,-0.182902856,-0.857209845,-0.10701681,0.263890291,-0.699193268,-0.322505057,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
LSUMZ29353,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-1.134694551,-0.932035494,-1.196993503,-1.167194068,NA,-1.049773322,-1.00076581,-1.030691492,NA,-1.031040021,-1.105557614,-0.770026769,-1.129756902,-1.027844808,-0.952717621,-1.062567749,-1.007343658,0.191867098,-0.322336076,NA,-0.261940133,0.480339907,-0.453678565,0.258634074,-0.124634988,-0.447669631,0.564698801,0.491512401,-0.398267226,-0.068809909,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
LSUMZ29347,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-0.916896895,-0.927773926,-1.161128444,-0.953615356,NA,-0.967466634,-0.859577547,-0.973436149,NA,-0.98009054,-0.951450709,-0.6613566,-0.944683528,-0.985694744,-1.097552305,-0.949742194,-1.071195149,-0.330630337,-0.472661552,NA,-0.417934321,0.389307439,-0.266683261,-0.092569431,-0.395283387,-0.89793364,-0.249976692,0.369764903,-0.649368172,-0.417797909,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
LSUMZ29352,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-0.942380436,-0.906672188,-1.126237219,-1.01779889,NA,-0.805825529,-0.873917182,-0.926290049,NA,-1.005305316,-0.932776664,-0.666589972,-0.9940737,-1.063343193,-1.032731948,-1.071789134,-0.981539972,0.06654492,-0.494662073,NA,-0.297291119,0.336204133,-0.439098443,0.172750723,-0.500598931,-0.749055989,-0.080156642,0.198014957,-0.065840629,0.005965145,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
LSUMZ29345,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-0.894985862,-0.890032864,-0.964717658,-1.006906885,NA,-0.915464704,-0.883561941,-0.965458798,NA,-0.919196073,-0.986916238,-0.693061302,-0.983420118,-0.955850314,-1.039080573,-0.934902581,-1.132279323,-0.259190627,-0.314685583,NA,-0.357250967,0.394437741,-0.335572861,-0.161741848,-0.257125106,-0.434721003,-0.189026641,0.00846528,-0.399750346,-0.556490633,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
LSUMZ29355,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus_montanus,NA,NA,NA,NA,-0.93916862,-0.873602846,-0.944637856,-1.038347164,NA,-0.817542664,-0.87584065,-0.884524866,NA,-0.955375099,-0.986040685,-0.666589972,-1.011287692,-0.933894337,-0.882709553,-1.012846177,-1.007343658,0.110064489,-0.398406318,NA,-0.207367858,0.454545411,-0.513998923,0.061507568,-0.183645305,-0.255318932,0.034466632,0.086270594,-0.049386701,-0.170624977,-0.711918407,F,42.85,Pantheria,T,T,T,T,Ground,0,ADW
UAM120322,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-1.075761625,-0.993205096,-0.9347144,-1.154353111,NA,-1.107824056,-1.025259134,-1.068876086,NA,-1.084158207,-1.110323155,-0.906695893,-1.112214595,-0.985694744,-1.110884498,-0.951874261,-1.054969129,-0.364936477,-0.381550042,NA,-0.291937043,0.179893826,-0.236975319,-0.008082085,-0.008520204,0.18165062,0.082141926,0.243361749,-0.577807856,-0.383123026,-1.019795431,F,22.8,Specimen tag,T,T,T,T,Ground,0,ADW
UAM120769,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-1.150540825,-1.105231078,-1.081142024,-1.156752337,NA,-1.216402572,-1.052394259,-1.126089897,NA,-1.274292987,-1.15591241,-0.951153054,-1.16309478,-0.937528829,-1.124344886,-0.997367579,-1.082113342,-0.52433452,-0.67762596,NA,-0.354522585,0.178029313,-0.350663361,-0.015493425,0.215854979,-0.060150071,-0.071073777,0.628469896,-0.836852152,-0.349500307,-0.974846702,F,25,Specimen tag,T,T,T,T,Ground,0,ADW
UAM51644,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-1.150540825,-1.071552658,-0.985116201,-1.172038236,NA,-1.466812657,-1.075615341,-1.278681371,NA,-1.390092846,-1.105557614,-1.030895518,-1.10525799,-1.027844808,-1.13793596,-1.003981574,-1.126619622,-0.321432314,-0.830102128,NA,-0.600467337,-0.086297334,0.073503048,0.117185279,-0.059789763,0.250300302,0.058159601,0.552878951,-1.340557915,-0.421819905,-0.95947656,F,25.8,Specimen tag,T,T,T,T,Ground,0,ADW
UAM56977,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-1.131917314,-1.034097211,-0.9347144,-1.13766633,NA,-1.184404261,-1.013489686,-1.130597021,NA,-1.290192424,-1.126645734,-0.957623634,-1.138018179,-0.978171228,-1.097552305,-0.973364515,-1.071195149,-0.350849878,-0.762600294,NA,-0.436191228,0.104366029,-0.428653645,0.0688261,0.02594666,0.361470159,0.134430134,0.621867212,-0.799495839,-0.373802008,-0.923044596,F,27.8,Specimen tag,T,T,T,T,Ground,0,ADW
UAM120378,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-0.972456856,-1.011221508,-1.1148142,-1.042046646,NA,-1.093056241,-0.919856594,-1.185937464,NA,-1.111589838,-1.089472459,-0.833690579,-1.11803795,-1.035652644,-1.10420253,-1.006192783,-1.065766456,-0.211258971,-0.608373583,NA,-0.700055117,0.297102185,-0.805164401,-0.248936413,-0.25693622,-0.644355893,-0.357581101,0.238956818,-0.773684762,-0.300865107,-0.885880772,F,30,Specimen tag,T,T,T,T,Ground,0,ADW
UAM120648,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus_oeconomus,NA,NA,NA,NA,-0.981528968,-0.957901076,-0.924866986,-0.982510532,NA,-1.122768734,-0.883561941,-1.001748711,NA,-1.084158207,-1.025080916,-0.714613324,-1.029809466,-0.891030781,-1.001413648,-0.881043487,-0.882648884,-0.337186222,-0.618738032,NA,-0.428163405,0.429342385,-0.564986459,-0.121027299,-0.047567904,-0.073378232,-0.130693893,0.573858997,-0.957618403,-0.180422499,-0.855915715,F,31.9,Specimen tag,T,T,T,T,Ground,0,ADW
