catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
UWBM60014,Martes_pennanti_MUSTELIDAE_CARNIVORA,Martes_pennanti,NA,NA,NA,NA,1.587672572713305,1.6600132474123988,1.564116970993851,1.5412156730902946,1.4760790795535745,1.5810946123860738,1.782161278464378,1.699689641706091,1.5729494263108792,1.6632800361399838,1.5912719310995003,1.5962065453367513,1.6001317371256814,1.9658399947412102,2.0778521107478323,1.8154203459553435,NA,-0.022331187315184457,-0.03639603180116439,0.029971672037551633,-0.1328820880186688,0.019464627879595724,-1.3166057144612635,0.6596374496213502,0.7441013963117098,0.07137805984560652,0.43206950554408763,-0.691185503929211,0.6951988995678845,NA,1.7023627309274396,F,5700,UWBM specimen label,Sc,Sc,Sc,Sc,Tree,1,ADW
AMNH89011,Mellivora_capensis_MUSTELIDAE_CARNIVORA,Mellivora_capensis,NA,NA,NA,NA,1.6116914164631657,1.851080299492725,1.7927588262443401,1.3159383512453984,1.575653783614209,1.7003833837475273,1.9074835797138083,2.108363367465158,1.8324510227091408,2.104233218704566,1.8000198168141588,1.8400451318934237,1.6251897967512103,1.9101654827817331,1.4924235906583712,1.3381500929602799,1.5024840303049019,-1.2776973181892366,0.797427081599687,0.36736910291451325,0.5800131373895101,0.11447114673928803,-1.7719516208841986,2.3771072808109377,0.33730643646738667,0.8056966670172655,1.1945927322174243,-1.6531377380324481,1.9481058285113833,0.31643204193429525,1.9228827132444373,F,8999.99,PanTheria,Sf,Sf,Sf,B,Ground,0,ADW
NMNH567903,Mephitis_mephitis_MEPHITIDAE_CARNIVORA,Mephitis_mephitis,NA,NA,NA,NA,0.9358192399481793,1.2007149174443803,1.226098939138579,0.7641051251872345,0.9522517905624507,1.0448764629581784,1.1278380520928828,1.3588325546858482,1.1395838911381386,1.3184056862728972,0.8831487993758401,1.1211412765847104,0.831373424160755,0.949768145005543,0.6536425020233694,0.5612626788937665,0.274952400778231,-0.951738781645452,0.599124228872938,0.45919873778794584,0.5756178813441486,0.4718214912606711,-1.6717364271514668,0.7827880027129348,-0.17498735712491026,1.1096747479977458,1.201236367106546,-0.9411707576945378,1.1328024171701092,-0.6543463156124372,1.2847445734241618,F,2399.99,PanTheria,Sf,Is,Is,B,Ground,0,ADW
AMNH18,Mustela_erminea_MUSTELIDAE_CARNIVORA,Mustela_erminea,NA,NA,NA,NA,0.027501694334214982,0.06300013864071088,-0.11754966202141108,-0.11367946610193327,-0.03084097095687565,0.10474670243641863,0.27798343056859964,0.0649948095300909,0.048497425032298834,-0.02941053171659576,-0.18708362716116841,-0.32631812185859305,-0.21986039951387185,0.5090981761932294,0.5093345348950182,NA,NA,-0.18369250376667717,-0.6531318943716,-0.22237553633210785,-0.5260620640463975,-0.4157436864073775,-2.304463890093986,0.32866715562062787,1.2169149508523183,-0.5301306093098576,0.052005226831912874,-0.44474991564199917,0.3979840927829702,NA,0.2551914270757746,F,284.5,PanTheria,T,T,T,T,Ground,0,SUNY ESF
AMNH200850,Mustela_putorius_MUSTELIDAE_CARNIVORA,Mustela_putorius,NA,NA,NA,NA,0.43044066956264676,0.7218830991015233,0.3162058591788234,0.33251577462479387,0.5126544596213102,0.49801023602916683,0.6782353534413588,0.723803228962328,0.5677759047464399,0.5683054896806351,0.376766061192162,0.4028268408304873,0.2829814138679386,0.8792865101311255,1.067573624811802,NA,NA,0.32518605048611693,-0.21295814455509576,0.09111731543527612,0.056585377980166024,-0.051873047971320634,-1.9846683642326197,0.6849718151209268,1.0052890321262018,-0.3851806174199728,1.2425631856126784,-0.4283871335426371,0.4598406029473488,NA,0.8501239178938399,F,975.55,PanTheria,T,T,T,T,Ground,0,Wiki
AMNH51469,Nandinia_binotata_NANDINIIDAE_CARNIVORA,Nandinia_binotata,NA,NA,NA,NA,1.4407968994945026,1.406188061053543,1.3718186770131613,1.2637107279166073,1.2231486218048566,1.297057213195093,1.582170394025808,1.4107287706707354,1.1123912145861954,1.4387892355493563,1.3768828121733718,1.3604134397544598,1.3283193460639755,1.3865447986717505,1.6381606058535996,NA,NA,0.46555951958951225,-0.12638546269790488,-0.5208655783390472,-0.3393141557174938,-0.045145707647370276,-1.5860422308329833,0.6551114944979252,-0.23539201331641874,-0.09801782809995246,-0.02521650718478951,-1.1558847910052308,0.5168131693510924,NA,1.2354857297743216,F,2167.2,PanTheria,A,A,A,A,Tree,1,ADW
NMNH256920,Neovison_vison_MUSTELIDAE_CARNIVORA,Neovison_vision,NA,NA,NA,NA,0.5147433559510356,0.7056307075636854,0.6457408437425348,0.4399470955654003,0.617854697125209,0.703416922538509,0.8088729421726109,0.7668632997854797,0.6409784368556278,0.7159859235618278,0.4022983022108416,0.6797282424458801,0.2807400040920754,1.081385811229201,1.1162265281223644,0.7688630634757494,0.9776230170350554,-0.1469380818943696,-0.15417330353307324,-0.018725452119908084,-0.13094835435025348,0.5143021349425323,-2.5113511909089588,0.6099032288598921,1.4491291723744122,0.4221828916731027,0.7841613157764968,-0.3636115422546992,0.8686181938751958,0.3813828718140831,0.9295512713261258,F,1150,Elton Traits,Saq,Is,Is,B,Ground,0,ADW
AMNH85041,Paguma_larvata_VIVERRIDAE_CARNIVORA,Paguma_larvata,NA,NA,NA,NA,1.4566337747040212,1.4032495650742265,1.6394375721643093,1.2466913354998725,1.3180207880241963,1.4801169512857733,1.6336111536347875,1.493267461016565,1.2350809600143136,1.6786237127689472,1.471785071750659,1.546866393109943,1.4108946389164758,1.5410292306805864,1.5585106087477054,NA,NA,-0.24107041261227924,0.3246151052266167,-0.38230066260187606,-0.2704891245340934,0.15808035204981868,-1.4631820519326646,1.1038946413216064,-0.007018343970959153,0.783364057477095,-0.09578353323316009,-1.2865817044284729,1.2512959082897348,NA,1.5662864990673453,F,4300,PanTheria,A,A,A,A,Tree,1,ADW
UWBM81816,Panthera_leo_FELIDAE_CARNIVORA,Panthera_leo,NA,NA,NA,NA,3.126123100852816,3.121083515352036,3.057261328591305,2.964955206668539,2.946943328905513,3.164181391112449,3.3117687522322345,3.1340466225035617,3.012369779038488,3.066288051202984,3.3181107019862695,3.2420317166123085,3.375393362198152,3.655254646371124,3.436660941207403,3.4272985044059046,3.2116939607079735,-1.0016686334001061,-0.0390610629129205,0.0506896716250506,-0.20485986985719337,0.01550396285601328,-0.511693268120269,1.7177424232658332,1.0322925339044977,0.16928216722644251,0.3374110302861889,-1.7012552630441047,2.3190468261727477,-0.36332340953115927,3.308171576627914,F,158623.93,PanTheria,T,T,T,T,Ground,0,ADW
AMNH135846,Panthera_tigris_FELIDAE_CARNIVORA,Panthera_tigris,NA,NA,NA,NA,3.1427595173096954,3.2505117601566047,3.0416355974548086,2.904845514326047,2.945255495045624,3.193927404779442,3.2874515752038573,3.260127408971955,3.177877517972831,3.1006596496179584,3.309616518077289,3.6420537163251008,3.2119991076337895,3.590909753514472,3.3165821678263954,3.4111543816930405,3.060130758484115,-1.1144784989108711,0.09058066145496194,0.5086489076971652,0.13578228993805344,1.0100611028754651,-1.1698900135056374,1.7216654356372318,1.105534453048771,0.06469708460879432,0.832829058768811,-1.966465981007374,2.7238731445385804,-0.6138338887551512,3.3180849084294084,F,161914.66,PanTheria,T,T,T,T,Ground,0,ADW
AMNH113032,Paradoxurus_hermaphroditus_VIVERRIDAE_CARNIVORA,Paradoxurus_hermaphroditus,NA,NA,NA,NA,1.4243398281437858,1.4747893263989813,1.479411719268942,1.2128801127684612,1.3161171098664401,1.5307129314039452,1.7012135270401634,1.4994514690667373,1.3224068624724576,1.658639656748409,1.4615647416478037,1.356730821414887,1.4607233122541694,1.3177274071454652,1.4465615353792562,NA,NA,0.09623302255951774,0.12391348615100589,-0.3357206966876068,-0.39096478313991345,-0.21270299695714898,-1.5540096332238296,1.5116850657272882,-0.6661313317692524,0.31046329509736287,0.31537338527205483,-1.2803961546934186,1.5795845607203938,NA,1.4236379541361184,F,3200,PanTheria,A,A,A,A,Tree,1,ADW
NMNHA49973,Prionailurus_planiceps_FELIDAE_CARNIVORA,Prionailurus_planiceps,NA,NA,NA,NA,1.428939403569756,1.2338100278386055,1.3373485031659111,1.4463967373717022,1.1454029104030183,1.4569514778701342,1.6521767918028758,1.2438527332490297,1.1686703296282765,1.2957705584061465,1.6281079247765664,1.5910417527001073,1.6131541635426052,1.9313700668708713,1.5585106087477054,1.779439727571572,1.4408619872298667,-1.189992705767627,-0.5395187674454586,-0.5373559802714725,-0.7776499940608433,-0.06366917217682652,-0.6168410596146285,1.1460611134510421,0.8363029616675397,-0.17057767977981564,-0.61595360497735685,-0.3518287839142578,0.5388832368771441,-0.6796295969613968,1.4715368092435956,F,3533.76,PanTheria,T,Is,Is,B,Ground,0,ADW
NMNH395048,Prionodon_linsang_PRIONODONTIDAE_CARNIVORA,Prionodon_linsang,NA,NA,NA,NA,0.8978422510129732,0.7243655244851248,0.7657681833998716,0.6902420229415135,0.5451698273882702,0.9011626145612006,1.0220814476178375,0.594022201885643,0.5329217927390149,0.7647374176402674,0.6585973838645843,0.45862261517438846,0.7210330000675086,1.0043250986071877,0.9648669623201331,1.0292058734988399,0.8751115163741022,-0.33966523728733067,-0.4510394903799519,-0.6192629732208818,-0.8538274084679776,-0.45443147306536086,-1.669180302785026,0.14562216524255267,0.2435489615967082,-0.37088480951588343,-0.606678429045742,-1.0680594406147599,0.8222423494873299,-0.3873155872599486,0.6792963048181339,F,684.83,PanTheria,A,A,A,A,Tree,1,ADW
UWBM38625,Spilogale_putorius_MEPHITIDAE_CARNIVORA,Spilogale_putorius,NA,NA,NA,NA,0.3282265217820722,0.5178241400975443,0.37303406268484945,0.11059535906578769,0.38413547396559633,0.4197424364043232,0.521580123651419,0.6522588477659786,0.5192559546126664,0.38773201606221,0.2379370657290111,0.4176040655739994,0.15852275303033822,0.7882746268863505,0.31133309089446554,-0.060050670584564175,0.040487241169391064,-1.311787649975769,-0.28882531491476515,0.3241568850724174,0.24758828936346802,0.26542383259354213,-1.8240559333736661,0.7464998790913127,1.17190543713496,0.09508893915980747,0.748294618317046,-0.8866470210817885,0.8427861247092925,0.06938145059199484,0.5340442057082307,F,506.9,UWBM specimen label,Sf,Is,Is,B,Ground,0,ADW
NMNH564281,Spilogale_putorius_MEPHITIDAE_CARNIVORA,Spilogale_putorius,NA,NA,NA,NA,0.4328466943777925,0.6673308051472336,0.5066455264405684,0.26196713561907425,0.5175261219258865,0.29720915793738695,0.6426902937227521,0.7349814452175086,0.6208551246241226,0.7026551150460144,0.3961296635436754,0.5571753181925342,0.35587743392552995,0.6541765245523727,0.303804860978293,0.1884768901892662,0.6801786370929881,-1.0450868883616236,0.1614283797073393,0.29550789892927837,0.16499760249753562,0.23967460108818525,-1.5297684029401921,0.8319292642642712,0.2835545730137132,0.20931686637054137,0.9711235501920327,-0.7379091055585796,0.006606712421194271,1.090598187739392,0.5877047480142175,F,566.49,PanTheria,Sf,Is,Is,B,Ground,0,ADW
NMNH395839,Suricata_suricatta_HERPESTIDAE_CARNIVORA,Suricata_suricatta,NA,NA,NA,NA,0.721680112156539,0.7943674589286887,0.9649802018144299,0.699153124942917,0.6466430688589399,0.9489830397004198,1.0053174051913008,-1.9109636164717183,0.5887560113580117,0.9480820406871272,0.9557396565595038,0.7312785136470418,0.9867784815056599,1.299959093589776,0.8126733536870275,1.0190864179198322,0.7518922082722508,-1.367944968334232,-0.04096674834575355,-0.49232222165116574,-2.678514249979019,-0.47332674592676194,-0.3541486953348612,1.5047302044722488,0.8026425141286719,0.8796340547821101,0.3035013494693366,-0.22200281910569636,0.9730905255223176,-0.5961476433141284,0.71012767003699,F,729.99,PanTheria,F,Is,Is,B,Ground,0,ADW
NMNH262103,Taxidea_taxus_MUSTELIDAE_CARNIVORA,Taxidea_taxus,NA,NA,NA,NA,1.2810677191097808,1.5472120083097265,1.3667068566402165,0.8448740839379435,1.314846352393825,1.3014813380346915,1.6544796529200236,1.8061912512080835,1.4633502834205168,1.6679031114041516,1.5537653459324252,2.079711382174371,1.389313498650279,1.4947837416642864,1.7425494978220528,1.0034768993643954,1.4650252108973398,0.4403952581653325,0.24998285192536915,0.05197041697130311,0.41980169771084014,1.342521756060183,-1.6489129987941618,3.435422187829532,-0.1310967670450473,0.39328657076118945,1.2673794223933414,-2.0185355430671104,1.9337403145895784,1.0759728214335236,1.8563968503763169,F,7842.15,PanTheria,Sf,Is,Is,B,Ground,0,ADW
NMNH244925,Urocyon_cinereoargenteus_CANIDAE_CARNIVORA,Urocyon_cinereoargenteus,NA,NA,NA,NA,1.2880951904532196,1.2177920264280908,1.1105419555457015,1.1571562002332676,1.0146642188394193,1.3929796667228664,1.5086774224331645,0.9460887806614917,0.9697707648781653,1.175947028564372,1.347559798300234,0.9199349558507031,1.3630163691899788,1.9451754999048,1.447671176492459,1.7514197168998147,1.4296520828567825,-1.4318816594248862,-0.5176039684237355,-0.650311629526311,-1.035012185764353,-0.7730925757299717,-1.0914890311605572,1.1327293120259114,1.5355791881980962,-0.4481852019349909,-0.18327519274837956,-0.9161445754445237,1.2035727003408738,-0.6521560096667338,1.510870352486867,F,3833.71,PanTheria,Sc,Sc,Sc,Sc,?Tree,NA,ADW
UWBM39060,Ursus_americanus_URSIDAE_CARNIVORA,Ursus_americanus,NA,NA,NA,NA,3.0718107365294838,3.018289113488777,3.149343668678624,2.7220189350492663,2.8359949822312496,2.9019800461274268,3.223519629655424,3.2428957386255255,2.7860740954870162,3.2423693609268147,3.2019499661572013,2.769782110304616,3.2630913970110527,3.0222627155720168,3.035896261968215,2.490380033757441,2.7183881733088744,-0.39673187151336864,0.599399610985628,-0.25588891204901787,0.24406896193834043,-0.647921358777335,-0.6097941813803988,1.9373790705865745,-0.4552638117610732,0.6813291317904572,0.13061280188805655,-2.3002266804700633,2.041842250112274,0.5624322680489932,3.1336313318134774,F,110500,PanTheria,T,T,T,T,Ground,0,ADW
NMNH397431,Vulpes_vulpes_CANIDAE_CARNIVORA,Vulpes_vulpes,NA,NA,NA,NA,1.8236539535637613,1.662425404565551,1.5118354555443405,1.875605330140586,1.4265842634522328,1.7444499940436535,2.0837062489823803,1.3887415839161912,1.4162955135721784,1.5552670363503465,2.0722370137557156,1.430885359559533,2.125670734857352,2.58233105223321,2.119603599189004,2.36767333815357,2.118204205467401,-1.4112810977034342,-0.7764451383942162,-0.7998519543974497,-1.192874994560188,-1.028550852007064,-0.31541064598227114,1.3596663843211096,1.5049199063249594,-0.7476078477765583,-0.4473765899016288,-0.37012225284400213,0.2938322389866301,-0.4889141544043947,1.6214378672539893,F,4820.36,PanTheria,T,T,T,T,Ground,0,ADW
UWBM6741,Dama_dama_CERVIDAE_CETARTIODACTYLA,Dama_dama,NA,NA,NA,NA,2.2443512441008515,2.275400445491949,2.100492066297477,2.522404294617143,2.0685715739176853,2.46204710805018,2.2195253522995,1.616746300136344,1.9953431803891444,2.1705797956087265,2.5428252334047006,2.747828795108671,2.5618802971691133,4.095999727569577,2.623918881755221,NA,NA,-2.7992676424944123,0.21064583480730523,0.060260423701615384,-1.0519713295971957,0.5778950741124551,1.3648755414624871,0.07277363093128664,9.013918605457816,-0.2096450074295734,0.3566841010239149,0.4912257099661101,0.9023854185999176,NA,2.815937250204088,F,57224.61,PanTheria,T,T,T,T,Ground,0,ADW
UWBM26646,Raphicerus_campestris_BOVIDAE_CETARTIODACTYLA,Raphicerus_campestris,NA,NA,NA,NA,1.8141995670801128,1.8588729430294744,1.6868570950506352,2.1277582178954852,1.694669409145011,2.120507736019123,1.6529448485794742,1.258052700792463,1.4737163641550495,1.5769737083178954,1.8280005301364948,2.3099534681349567,2.0007621537392044,3.759598534793915,2.4343698499281907,NA,NA,-2.6527191323800037,0.03684253498381679,0.07873005320499916,-0.7545232725498762,1.2473182728704753,1.5782148050101557,-1.1937012989003395,11.13951628512875,-0.22306199656342213,0.3494025211030473,0.886319799678607,0.8651795819249306,NA,2.0479612553086373,F,11661.53,PanTheria,T,T,T,T,Ground,0,ADW
UWBM34167,Cabassous_centralis_DASYPODIDAE_CINGULATA,Cabassous_centralis,NA,NA,NA,NA,0.9254348898205076,1.3780003845545876,1.564116970993851,0.4482803678186624,1.094001895942453,0.6184117865255844,1.0316030442448716,1.7499732409617481,1.4489565293281532,1.5535814436410464,0.8422831440460696,2.303835065274955,0.38784922014050416,0.5731976580078972,NA,0.5334883713715168,NA,NA,1.615508504403392,1.6708371760487277,2.1891777156823076,5.2682888924150575,-2.9469946195016834,1.2756709141968048,-0.5194975220510821,2.7480692970213907,2.1775905860850098,-2.0384415886758105,0.5389827022536504,NA,1.4897597634027466,F,3669.69,PanTheria,F,Is,Is,B,Ground,0,ADW
UWBM20735,Dasypus_novemcinctus_DASYPODIDAE_CINGULATA,Dasycercus_novemcinctus,NA,NA,NA,NA,1.3994911750989099,1.6019990403355293,1.8073711011410967,0.8742426472443726,1.3695537990121316,1.5196459939157059,1.1622839449442068,1.4407680057214867,1.1328404245480634,1.4163834465535274,1.1298524974112854,2.4967681500322603,0.7134503686003708,1.37170387099098,0.7391100224018372,NA,NA,-1.6337487449948824,0.7865428391551538,0.3602600791105317,0.7128065238976127,4.79806477083122,-2.2835183212355146,-0.15302864163122967,1.1430857848904223,1.7166502080784087,0.9830054709242217,-2.3357468817589506,2.8913010768332352,NA,1.5251764813637307,F,3949.01,PanTheria,F,Is,Is,B,Ground,0,ADW
UWBM35468,Euphractus_sexcinctus_DASYPODIDAE_CINGULATA,Euphractus_sexcinctus,NA,NA,NA,NA,1.0145731371323021,1.2919779471162647,1.6283480911893942,0.499727600991004,1.0514338724455887,0.9102701847304678,1.1556422551938803,1.6234910297822325,1.395187421802172,1.7308787247773343,0.9739550440349963,2.3893936769425923,0.551113945099379,0.9745926843385277,0.3063187829307959,0.712828087896913,0.4044163382360304,-1.6691188666085666,1.8477958232403855,1.1087260697236359,1.2949375407054182,5.0334131287854635,-2.8366733071128927,1.6439792155245847,0.13007554806148952,2.638304532830069,1.2759260911096475,-2.1868109070308286,1.4890652389960835,-0.6843276490201187,1.6124201327117689,F,4731.16,PanTheria,F,Is,Is,B,Ground,0,ADW
UWBM78646,Myoprocta_acouchy_DASYPROCTIDAE_RODENTIA,Myoprocta_acouchy,NA,NA,NA,NA,0.9202125540147461,0.983229163669992,1.2599423091051105,0.988906938765486,0.8141779098088231,1.1613883091218304,1.0499672633019876,0.49743895331644306,0.6971081716635488,0.9286888570264772,0.9013442385869272,0.9300610559255369,0.9240843804444329,1.113812242321649,0.3844641064215174,NA,NA,-1.7776506857951162,-0.1725828606195422,-0.3674445119890857,-1.0479517850569529,0.003127088169767845,-0.8939336107032403,-9.043380248325746e-4,0.26223986868081106,1.3131198642235538,0.2927860986368774,0.10700954932726359,0.8565990880184446,NA,0.8397794585734751,F,954.87,PanTheria,T,T,T,T,Ground,0,ADW
AMNH65718,Antechinus_swainsonii_DASYURIDAE_DASYUROMORPHIA,Antechinus_swainsonii,NA,NA,NA,NA,-0.21269906353713222,-0.19892781441669025,-0.04879598835258183,-0.3937022657652843,-0.4496786426543167,-0.10240567619470406,-0.3888334314545419,0.0174639019419479,-0.3355450047581149,-0.011399271875203981,-0.15539745736610075,0.18293936157492793,-0.19830695297044787,-0.6568769602990352,-0.8963085597377142,NA,NA,-0.6858024618668839,0.7754318810245716,0.31538602868917054,0.9025786612059166,0.6022770316246695,1.2157915062740594,0.037627862000977876,-0.944722011156624,0.41353706135709933,-0.06666829640950984,-0.5147887154057849,0.4928919599787464,NA,-0.5068825182354179,F,58.69,PanTheria,T,T,T,T,Ground,0,ADW
UWBM68899,Antechinus_stuartii_DASYURIDAE_DASYUROMORPHIA,Antechinus_stuartii,NA,NA,NA,NA,-0.7326177052613545,-1.0881506514485828,-0.8158187265985203,-0.9055550162859247,-1.249050597835014,-1.0740213775644765,-0.7226964331150635,-0.9583570660296463,-0.9868950623780163,-0.8262400130244103,-0.8104950621347838,-1.0679199085068452,-0.8603857219542852,-1.166739888720709,-1.2493888830439879,-0.6947129648244833,-1.1564385138870534,-0.23982538981390972,-0.43049565242687476,-0.4179947541698798,-0.6437609564858997,-0.6624557236605688,-0.5276299235488053,0.018330647847845553,-0.9933415152930678,-0.4591313168790403,-1.3646151892367402,-0.2573911442480195,-1.006277618841712,-0.9991379465816549,-0.8470735208545552,F,29.01,PanTheria,Sc,Sc,Sc,Sc,Tree,1,Wiki
NMNH396649,Dasyuroides_byrnei_DASYURIDAE_DASYUROMORPHIA,Dasyuroides_byrnei,NA,NA,NA,NA,-0.03991688066584802,-0.08081522188361977,-0.27948514942620184,0.013518773702232523,-0.4364089009809944,-0.10240567619470406,0.001066024997112635,-0.25050036677364956,-0.2722644010789646,-0.2910259778661955,0.1439749298967683,-0.25624753769582514,0.28118856981493734,-0.09068513894083755,-0.32021413993833825,0.5620718677720935,0.04841392906510342,-0.7122067689577842,-0.6659681926533926,-0.3454724771288451,-0.6191107070855556,-0.8145870350376019,1.6657031725809999,0.31622081047596584,-0.662756907247086,-0.7956949979823207,-0.2509277675725263,0.4871378813430307,-0.5284092486184465,-1.0187114887287636,-0.20591740966243707,F,109.47,PanTheria,Sf,Is,Is,B,Ground,0,ADW
